TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201213,29512,S2,21, 61.86,  28.57,  19.05,  14.29,   4.76,  19.05,    .00,  14.29, 100.00,    .00,    .00
201213,29514,S1,25, 62.76,  20.00,   4.00,  28.00,  44.00,    .00,    .00,   4.00,    .00,    .00,    .00
201213,29516,S2,25, 66.44,   4.00,  24.00,  56.00,  16.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29519,S1,21, 49.33,    .00,   9.52,  42.86,  14.29,  14.29,    .00,  19.05,  25.00,  50.00,  25.00
201213,29520,S2,20, 41.10,    .00,    .00,  15.00,  20.00,  35.00,  10.00,  20.00,  15.00,  70.00,  15.00
201213,29521,S2,102, 65.00,  26.47,  21.57,  14.71,  14.71,  16.67,    .98,   4.90,  75.00,    .00,  25.00
201213,29522,S2,97, 66.16,  25.77,  26.80,  19.59,  13.40,   6.19,   2.06,   6.19,  25.00,  75.00,    .00
201213,29523,S1,105, 66.65,  20.00,  28.57,  19.05,  21.90,   8.57,    .95,    .95,  25.00,  75.00,    .00
201213,29525,S1,22, 66.86,    .00,  31.82,  63.64,   4.55,    .00,    .00,    .00,    .00,    .00,    .00
201213,29526,S2,99, 59.82,    .00,  20.20,  35.35,  29.29,  15.15,    .00,    .00,    .00,    .00,    .00
201213,29527,S2,47, 62.04,    .00,  10.64,  65.96,  19.15,   2.13,    .00,   2.13,    .00,    .00,    .00
201213,29528,S1,34, 64.53,   2.94,  14.71,  58.82,  23.53,    .00,    .00,    .00,  34.00,  66.00,    .00
201213,29530,S1,101, 62.14,    .00,   8.91,  63.37,  26.73,    .99,    .00,    .00,  50.00,  50.00,    .00
201213,29531,S2,10, 54.10,    .00,  20.00,  10.00,  30.00,  30.00,  10.00,    .00,  20.00,  80.00,    .00
201213,29532,S2,9, 57.56,    .00,  22.22,    .00,  77.78,    .00,    .00,    .00,  30.00,  70.00,    .00
201213,29536,S1,9, 76.56,  22.22,  44.44,  33.33,    .00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,29541,S2,4, 63.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29543,S1,11, 61.27,  18.18,  27.27,  18.18,   9.09,  18.18,    .00,   9.09,    .00,    .00,    .00
201213,29544,1,315, 53.80,   7.62,  14.29,  17.46,  23.81,  24.44,   4.13,   8.25,    .00,    .00,    .00
201213,29545,S2,21, 68.62,  19.05,  38.10,  19.05,  19.05,   4.76,    .00,    .00,    .00,  85.00,  15.00
201213,29546,S2,6, 68.50,  33.33,  16.67,  33.33,  16.67,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29547,S1,6, 64.00,  16.67,  33.33,  33.33,    .00,    .00,  16.67,    .00,    .00,    .00,    .00
201213,29548,S2,6, 80.83,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29553,S1,32, 85.59,  90.63,   6.25,    .00,    .00,    .00,    .00,   3.13,  40.00,  40.00,  20.00
201213,29554,S2,15, 70.53,  33.33,  33.33,   6.67,  20.00,    .00,   6.67,    .00,    .00,    .00,    .00
201213,29555,S1,5, 65.60,    .00,  20.00,  80.00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,29556,S2,3, 66.33,    .00,  33.33,  66.67,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29557,S1,10, 77.40,  40.00,  50.00,  10.00,    .00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,29558,S2,9, 74.67,  11.11,  77.78,  11.11,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29559,S1,6, 72.33,  83.33,    .00,    .00,    .00,    .00,    .00,  16.67,  40.00,  40.00,  20.00
201213,29560,S2,3, 84.33,  66.67,  33.33,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29561,S1,43, 69.09,  11.63,  46.51,  27.91,   9.30,   2.33,    .00,   2.33, 100.00,    .00,    .00
201213,29562,S2,30, 67.77,  10.00,  43.33,  30.00,  10.00,    .00,   6.67,    .00,    .00,    .00,    .00
201213,29563,S1,31, 68.71,   9.68,  41.94,  29.03,  16.13,    .00,   3.23,    .00, 100.00,    .00,    .00
201213,29564,S2,22, 63.64,   4.55,  31.82,  31.82,  18.18,  13.64,    .00,    .00,    .00,    .00,    .00
201213,29565,S1,17, 55.53,    .00,  17.65,  17.65,  41.18,  17.65,   5.88,    .00, 100.00,    .00,    .00
201213,29566,S2,14, 61.86,   7.14,   7.14,  50.00,  28.57,    .00,   7.14,    .00,    .00,    .00,    .00
201213,29567,S1,109, 64.27,    .92,  25.69,  50.46,  19.27,   2.75,    .00,    .92, 100.00,    .00,    .00
201213,29568,S2,106, 63.56,   1.89,  18.87,  54.72,  20.75,   1.89,    .94,    .94,    .00,    .00,    .00
201213,29569,S1,19, 68.79,  15.79,  31.58,  31.58,  21.05,    .00,    .00,    .00,    .00,    .00,    .00
201213,29570,S2,11, 63.45,   9.09,  36.36,  27.27,    .00,  18.18,   9.09,    .00,    .00,    .00,    .00
201213,29571,S1,18, 63.11,  11.11,  27.78,  22.22,  16.67,  22.22,    .00,    .00,    .00,    .00,    .00
201213,29572,S2,9, 66.56,    .00,  77.78,  11.11,    .00,    .00,    .00,  11.11,    .00,    .00,    .00
201213,29573,S2,4, 70.25,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29574,S2,2, 66.50,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,29575,S2,10, 68.20,    .00,  50.00,  40.00,  10.00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,29576,S1,104, 68.66,  17.31,  37.50,  29.81,   8.65,   3.85,    .96,   1.92,  20.00,  40.00,  40.00
201213,29577,S1,103, 61.79,   4.85,  20.39,  34.95,  25.24,  10.68,   2.91,    .97,    .00,  40.00,  60.00
201213,29578,S1,102, 64.05,   6.86,  32.35,  27.45,  19.61,   9.80,   1.96,   1.96,  20.00,  40.00,  40.00
201213,29579,S2,35, 55.83,   8.57,  14.29,  25.71,  20.00,  20.00,   2.86,   8.57,  15.00,  75.00,  10.00
201213,29580,S2,90, 54.68,   2.22,  14.44,  23.33,  25.56,  23.33,   4.44,   6.67,  20.00,  70.00,  10.00
201213,29581,S1,6, 65.00,    .00,  33.33,  33.33,  33.33,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29582,S2,3, 66.67,    .00,  33.33,  66.67,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29583,S1,42, 63.21,    .00,  23.81,  45.24,  21.43,   9.52,    .00,    .00, 100.00,    .00,    .00
201213,29584,S2,43, 62.77,    .00,  32.56,  34.88,  20.93,   6.98,   4.65,    .00,    .00,    .00,    .00
201213,29585,S1,24, 73.38,  45.83,  12.50,  29.17,   8.33,   4.17,    .00,    .00,    .00,    .00,    .00
201213,29586,S1,42, 69.93,  38.10,  21.43,  16.67,   7.14,  11.90,   4.76,    .00,  40.00,  40.00,  20.00
201213,29587,S2,16, 72.56,  18.75,  43.75,  31.25,   6.25,    .00,    .00,    .00,    .00,    .00,    .00
201213,29588,S1,7, 47.43,    .00,  14.29,  14.29,  28.57,  28.57,    .00,  14.29,    .00,    .00,    .00
201213,29589,S2,31, 65.16,  22.58,  29.03,  19.35,  19.35,   3.23,   3.23,   3.23,  40.00,  40.00,  20.00
201213,29590,S2,1, 44.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00
201213,29592,S1,20, 69.70,  20.00,  40.00,  25.00,  10.00,    .00,   5.00,    .00,  40.00,  40.00,  20.00
201213,29594,S2,13, 60.85,   7.69,  23.08,  15.38,  38.46,  15.38,    .00,    .00,  20.00,  40.00,  40.00
201213,29597,S1,35, 65.03,   8.57,  37.14,  28.57,   8.57,  14.29,    .00,   2.86, 100.00,    .00,    .00
201213,29598,S2,20, 73.60,  40.00,  35.00,  15.00,  10.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29599,S1,1, 76.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29600,S1,112, 58.04,   2.68,  10.71,  31.25,  38.39,  11.61,   3.57,   1.79, 100.00,    .00,    .00
201213,29601,S2,1, 61.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29604,S2,100, 59.33,   2.00,  14.00,  37.00,  31.00,  14.00,   1.00,   1.00,    .00,    .00,    .00
201213,29605,S1,6, 71.00,    .00,  66.67,  33.33,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29606,S2,5, 73.80,  20.00,  40.00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29607,S1,4, 57.25,    .00,  25.00,  25.00,  25.00,  25.00,    .00,    .00, 100.00,    .00,    .00
201213,29608,S1,21, 67.95,  14.29,  33.33,  28.57,  19.05,   4.76,    .00,    .00,    .00,    .00,    .00
201213,29609,S2,1, 71.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29610,S1,3, 52.67,    .00,    .00,  33.33,  33.33,    .00,  33.33,    .00, 100.00,    .00,    .00
201213,29611,S2,14, 64.93,   7.14,  28.57,  28.57,  21.43,  14.29,    .00,    .00,    .00,    .00,    .00
201213,29613,S1,4, 73.50,  25.00,  50.00,  25.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29614,S1,2, 64.50,    .00,  50.00,    .00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29615,S2,4, 73.50,  25.00,  50.00,  25.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29616,S2,2, 67.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29619,S1,6, 59.67,    .00,  16.67,  33.33,  33.33,  16.67,    .00,    .00,    .00,    .00,    .00
201213,29621,S2,4, 63.50,    .00,  50.00,  25.00,    .00,    .00,  25.00,    .00,    .00,    .00,    .00
201213,29626,S1,19, 63.68,  10.53,  15.79,  42.11,  21.05,  10.53,    .00,    .00,  60.00,  40.00,    .00
201213,29627,S2,17, 64.94,   5.88,  35.29,  29.41,  29.41,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,29631,S1,30, 68.10,   3.33,  36.67,  46.67,  13.33,    .00,    .00,    .00,    .00,    .00,    .00
201213,29632,S2,26, 68.58,  19.23,  38.46,  23.08,   3.85,  15.38,    .00,    .00,    .00,    .00,    .00
201213,29633,S2,4, 49.50,    .00,    .00,  75.00,    .00,    .00,    .00,  25.00,    .00,    .00,    .00
201213,29635,1,1, 76.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,  55.00,    .00,  45.00
201213,29636,S2,38, 64.03,    .00,  21.05,  63.16,   7.89,   2.63,   5.26,    .00, 100.00,    .00,    .00
201213,29637,S1,10, 51.10,    .00,    .00,    .00,  60.00,  40.00,    .00,    .00,    .00,    .00,    .00
201213,29638,S2,8, 57.63,    .00,  25.00,    .00,  50.00,  25.00,    .00,    .00,    .00,    .00,    .00
201213,29639,S2,35, 63.37,    .00,   8.57,  71.43,  17.14,   2.86,    .00,    .00,    .00,    .00,    .00
201213,29640,S2,38, 58.08,    .00,    .00,  57.89,  36.84,   2.63,    .00,   2.63,    .00,    .00,    .00
201213,29641,S2,29, 62.38,    .00,   3.45,  65.52,  31.03,    .00,    .00,    .00,    .00,    .00,    .00
201213,29644,T3,1, 66.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29646,1,96, 61.93,   7.29,  28.13,  25.00,  22.92,  11.46,   3.13,   2.08,  10.00,  75.00,  15.00
201213,29647,S2,85, 53.19,   7.06,   7.06,  18.82,  24.71,  31.76,   5.88,   4.71,  10.00,  75.00,  15.00
201213,29648,S2,37, 60.32,  18.92,  16.22,  13.51,  29.73,   8.11,   5.41,   8.11,    .00,    .00,    .00
201213,29649,S1,11, 58.36,    .00,  18.18,  45.45,  27.27,    .00,    .00,   9.09,    .00,    .00,    .00
201213,29650,S1,33, 61.97,    .00,  21.21,  45.45,  27.27,   3.03,    .00,   3.03,    .00,    .00,    .00
201213,29651,S2,19, 67.11,   5.26,  31.58,  36.84,  26.32,    .00,    .00,    .00,    .00,    .00,    .00
201213,29652,S2,31, 61.52,   3.23,  12.90,  38.71,  45.16,    .00,    .00,    .00,    .00,    .00,    .00
201213,29653,S2,68, 64.32,    .00,  20.59,  64.71,  13.24,    .00,   1.47,    .00,  40.00,  60.00,    .00
201213,29656,S1,82, 65.56,   1.22,  29.27,  58.54,   9.76,    .00,   1.22,    .00,  21.00,  59.00,  20.00
201213,29657,S1,15, 59.07,    .00,    .00,  46.67,  46.67,   6.67,    .00,    .00,  85.00,    .00,  15.00
201213,29658,S1,75, 65.15,    .00,  18.67,  73.33,   5.33,   1.33,    .00,   1.33,    .00,    .00,    .00
201213,29659,S2,7, 63.86,    .00,  14.29,  71.43,  14.29,    .00,    .00,    .00,    .00,    .00,    .00
201213,29660,S2,14, 65.14,    .00,  14.29,  71.43,  14.29,    .00,    .00,    .00,    .00,    .00,    .00
201213,29661,S1,14, 63.36,    .00,  14.29,  71.43,  14.29,    .00,    .00,    .00,  85.00,    .00,  15.00
201213,29662,S1,26, 64.85,    .00,  19.23,  65.38,  15.38,    .00,    .00,    .00,  90.00,    .00,  10.00
201213,29663,S2,48, 63.29,   6.25,  25.00,  33.33,  27.08,   8.33,    .00,    .00,    .00,  50.00,    .00
201213,29664,S2,31, 60.45,   9.68,   9.68,  32.26,  32.26,  16.13,    .00,    .00,    .00,  50.00,    .00
201213,29665,S2,29, 60.55,    .00,  24.14,  27.59,  34.48,  13.79,    .00,    .00,    .00,  50.00,    .00
201213,29666,S2,44, 66.91,  15.91,  25.00,  29.55,  25.00,   4.55,    .00,    .00,    .00,  50.00,    .00
201213,29667,S2,47, 65.11,  21.28,  21.28,  27.66,  14.89,   8.51,   6.38,    .00,    .00,  50.00,    .00
201213,29668,S2,46, 68.52,  32.61,  19.57,  23.91,   8.70,   8.70,   6.52,    .00,    .00,  50.00,    .00
201213,29669,S2,17, 55.65,    .00,  35.29,  11.76,  17.65,  29.41,   5.88,    .00,    .00,  50.00,    .00
201213,29670,S2,28, 69.14,  14.29,  25.00,  53.57,   3.57,   3.57,    .00,    .00,    .00,  50.00,    .00
201213,29671,S2,12, 68.17,   8.33,  41.67,  25.00,  25.00,    .00,    .00,    .00,    .00,  50.00,    .00
201213,29672,S2,17, 63.29,   5.88,  23.53,  35.29,  23.53,   5.88,   5.88,    .00,    .00,  50.00,    .00
201213,29673,S1,14, 65.50,    .00,  35.71,  35.71,  28.57,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29675,S2,4, 83.00,  75.00,  25.00,    .00,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,29681,S2,30, 63.30,    .00,  23.33,  40.00,  33.33,   3.33,    .00,    .00,    .00,    .00,    .00
201213,29683,1,10, 60.40,    .00,    .00,  60.00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29684,1,10, 64.70,    .00,  40.00,  20.00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29685,1,10, 55.90,    .00,  20.00,  20.00,    .00,  60.00,    .00,    .00,    .00,    .00,    .00
201213,29686,1,17, 77.71,  52.94,  29.41,  11.76,   5.88,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29687,1,6, 79.67,  66.67,  33.33,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29692,1,54, 65.46,   3.70,  25.93,  53.70,  14.81,   1.85,    .00,    .00,    .00,    .00, 100.00
201213,29693,S1,6, 74.33,  33.33,  33.33,  33.33,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29694,S1,97, 60.63,  11.34,  17.53,  27.84,  24.74,  12.37,   1.03,   5.15,  25.00,  75.00,    .00
201213,29695,S2,102, 57.38,    .98,  13.73,  30.39,  29.41,  21.57,   1.96,   1.96,  30.00,  70.00,    .00
201213,29696,S2,11, 59.36,    .00,    .00,  36.36,  63.64,    .00,    .00,    .00,  15.00,    .00,  85.00
201213,29699,S2,64, 64.20,  10.94,  26.56,  29.69,  20.31,   9.38,   1.56,   1.56,  30.00,  40.00,  30.00
201213,29702,S1,63, 64.24,   1.59,  22.22,  55.56,  15.87,    .00,   4.76,    .00,    .00,    .00,    .00
201213,29706,S2,14, 71.57,  35.71,  50.00,   7.14,    .00,    .00,    .00,   7.14,    .00,    .00,    .00
201213,29708,S2,5, 69.60,    .00,  60.00,  40.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29710,S2,41, 59.12,    .00,   4.88,  41.46,  51.22,   2.44,    .00,    .00,    .00,    .00,    .00
201213,29711,S2,14, 54.79,   7.14,  35.71,  14.29,  14.29,   7.14,   7.14,  14.29,    .00,    .00,    .00
201213,29712,S2,36, 61.78,   5.56,  11.11,  44.44,  30.56,   5.56,   2.78,    .00,    .00,    .00,    .00
201213,29713,S2,64, 63.31,   6.25,  28.13,  31.25,  20.31,   9.38,   3.13,   1.56,    .00,    .00,    .00
201213,29714,NS,9, 65.11,    .00,  33.33,  44.44,  22.22,    .00,    .00,    .00,    .00,    .00,    .00
201213,29715,S2,42, 63.88,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29717,S2,15, 58.87,    .00,  33.33,    .00,  60.00,    .00,   6.67,    .00,    .00,    .00,    .00
201213,29718,S2,10, 68.30,  10.00,  50.00,  30.00,    .00,    .00,  10.00,    .00,    .00,    .00,    .00
201213,29719,S2,20, 66.25,   5.00,  25.00,  60.00,   5.00,   5.00,    .00,    .00,  70.00,    .00,  30.00
201213,29720,S1,53, 68.26,    .00,  41.51,  58.49,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29721,S2,38, 70.32,   2.63,  55.26,  42.11,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29722,S2,15, 69.53,  13.33,  46.67,  26.67,    .00,  13.33,    .00,    .00,    .00,    .00,    .00
201213,29724,S2,40, 62.48,   7.50,  30.00,  27.50,  17.50,  10.00,   5.00,   2.50,    .00, 100.00,    .00
201213,29725,S1,57, 61.05,    .00,   5.26,  66.67,  24.56,    .00,   1.75,   1.75,  50.00,  50.00,    .00
201213,29726,S2,45, 65.33,    .00,   8.89,  86.67,   4.44,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29728,S1,11, 67.36,   9.09,  18.18,  72.73,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29729,S2,15, 58.87,    .00,  20.00,  53.33,  13.33,   6.67,    .00,   6.67,    .00,    .00,    .00
201213,29730,S1,3, 74.00,  33.33,  33.33,    .00,  33.33,    .00,    .00,    .00,    .00,    .00,    .00
201213,29732,S1,17, 66.47,   5.88,  17.65,  58.82,  17.65,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,29733,S2,13, 71.31,  15.38,  46.15,  30.77,   7.69,    .00,    .00,    .00,    .00,    .00,    .00
201213,29734,S2,48, 65.90,    .00,  35.42,  52.08,   8.33,   2.08,   2.08,    .00,  50.00,    .00,  50.00
201213,29735,S1,57, 64.70,   1.75,  28.07,  56.14,   8.77,   1.75,    .00,   3.51,  20.00,  80.00,    .00
201213,29736,S1,9, 64.33,    .00,  11.11,  77.78,  11.11,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29737,S2,4, 65.25,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29738,1,28, 43.93,   3.57,  17.86,  10.71,  10.71,  14.29,  21.43,  21.43,    .00,    .00,    .00
201213,29739,S2,17, 63.82,    .00,  29.41,  41.18,  29.41,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29740,S1,18, 59.94,    .00,   5.56,  66.67,  16.67,   5.56,   5.56,    .00, 100.00,    .00,    .00
201213,29741,1,33, 55.15,  15.15,  15.15,  18.18,   9.09,  21.21,  12.12,   9.09,    .00,    .00,    .00
201213,29742,S1,18, 55.44,    .00,    .00,  44.44,  33.33,   5.56,  16.67,    .00, 100.00,    .00,    .00
201213,29743,1,34, 78.24,  61.76,  17.65,   5.88,   8.82,    .00,    .00,   5.88,    .00,    .00,    .00
201213,29744,S2,17, 63.29,    .00,  17.65,  58.82,  23.53,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29745,S1,73, 76.95,  47.95,  28.77,  12.33,   4.11,   1.37,   1.37,   4.11, 100.00,    .00,    .00
201213,29746,1,34, 70.71,  26.47,  50.00,  11.76,    .00,   5.88,   2.94,   2.94,    .00,    .00,    .00
201213,29747,S2,38, 82.97,  71.05,   5.26,   2.63,   5.26,  13.16,   2.63,    .00,    .00,    .00,    .00
201213,29748,S2,105, 63.08,    .00,  21.90,  48.57,  25.71,   3.81,    .00,    .00,    .00,    .00,    .00
201213,29749,S1,106, 61.00,    .00,  11.32,  61.32,  22.64,   2.83,    .00,   1.89,  30.00,  50.00,  20.00
201213,29752,S2,42, 68.33,    .00,  23.81,  76.19,    .00,    .00,    .00,    .00,  40.00,    .00,  60.00
201213,29753,S2,10, 68.30,    .00,  40.00,  60.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29755,S1,41, 61.12,    .00,  12.20,  58.54,  19.51,   2.44,   4.88,   2.44,  75.00,  25.00,    .00
201213,29756,S2,23, 69.00,  13.04,  34.78,  39.13,  13.04,    .00,    .00,    .00,  10.00,    .00,  90.00
201213,29757,S1,19, 63.47,    .00,  10.53,  73.68,  15.79,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,29758,S2,22, 60.91,   4.55,   9.09,  50.00,  22.73,  13.64,    .00,    .00,  30.00,  70.00,    .00
201213,29760,1,23, 58.83,    .00,  17.39,  39.13,  30.43,   8.70,    .00,   4.35,  40.00,  25.00,  35.00
201213,29761,S1,4, 54.50,    .00,    .00,  75.00,    .00,    .00,    .00,  25.00, 100.00,    .00,    .00
201213,29762,S1,23, 54.30,    .00,   4.35,  30.43,  39.13,  13.04,   8.70,   4.35,    .00,    .00,    .00
201213,29763,S1,1, 65.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29764,S1,5, 62.60,    .00,    .00,  60.00,  40.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29765,S1,23, 52.74,    .00,   4.35,  17.39,  43.48,  26.09,   4.35,   4.35,    .00,  70.00,  30.00
201213,29766,1,23, 74.35,  52.17,  21.74,  13.04,   4.35,   4.35,   4.35,    .00,    .00, 100.00,    .00
201213,29768,1,1, 73.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29769,S1,40, 65.08,    .00,  15.00,  75.00,  10.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,29770,1,22, 66.00,    .00,  31.82,  50.00,  13.64,   4.55,    .00,    .00,    .00,    .00, 100.00
201213,29771,S1,7, 68.57,    .00,  42.86,  57.14,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29772,S2,7, 67.57,    .00,  28.57,  71.43,    .00,    .00,    .00,    .00,  20.00,    .00,  80.00
201213,29773,S2,6, 66.17,    .00,  16.67,  66.67,  16.67,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,29775,S2,9, 73.78,  33.33,  44.44,  22.22,    .00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,29776,S1,8, 67.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29777,S1,7, 66.43,    .00,  28.57,  71.43,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,29779,1,236, 63.00,   3.39,  16.95,  40.68,  36.86,   2.12,    .00,    .00,  60.00,  40.00,    .00
201213,29780,1,21, 59.10,    .00,   4.76,  38.10,  57.14,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,29781,1,289, 59.55,   4.50,  15.92,  28.03,  28.37,  23.18,    .00,    .00,  60.00,    .00,  40.00
201213,29783,1,21, 64.52,  14.29,   9.52,  42.86,  23.81,   9.52,    .00,    .00, 100.00,    .00,    .00
